,route_acc,type_acc,cnd_acc,day_acc,month_acc,years_acc,scene_acc,road_surface,time_acc,level_acc
1171,ถนนศรีนครินทร์ - บางปะกง,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Partly Cloudy,12,10,2019,ทางตรง,ไม่มีความลาดชัน,2,ACC
1173,คลองพระยาสุเรนทร์ - บางพลี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,12,10,2019,ทางตรง,ไม่มีความลาดชัน,3,ACC
1175,คลองพระยาสุเรนทร์ - บางพลี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,12,10,2019,อื่นๆ,ไม่มีความลาดชัน,3,ACC
1176,ถนนศรีนครินทร์ - บางปะกง,รถปิคอัพบรรทุก 4 ล้อ,Partly Cloudy,12,10,2019,ทางตรง,ไม่มีความลาดชัน,4,ACC
1178,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,รถตู้,Partly Cloudy,13,10,2019,ทางตรง,ไม่มีความลาดชัน,1,ACC
1179,อรุณอมรินทร์ - พุทธมณฑลสาย 4,รถจักรยานยนต์,Fair,13,10,2019,ทางตรง,ไม่มีความลาดชัน,3,ACC
1181,แขวงรามอินทรา - บางพลี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,14,10,2019,ทางตรง,ไม่มีความลาดชัน,2,ACC
1182,ถนนศรีนครินทร์ - บางปะกง,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,15,10,2019,ทางตรง,ไม่มีความลาดชัน,1,ACC
1184,ถนนศรีนครินทร์ - บางปะกง,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,16,10,2019,ทางตรง,ไม่มีความลาดชัน,2,ACC
1185,อรุณอมรินทร์ - พุทธมณฑลสาย 4,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Partly Cloudy,16,10,2019,ทางตรง,ไม่มีความลาดชัน,3,ACC
1191,อรุณอมรินทร์ - พุทธมณฑลสาย 4,รถตู้,Fair,18,10,2019,อื่นๆ,ไม่มีความลาดชัน,2,ACC
1193,ถนนศรีนครินทร์ - บางปะกง,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Partly Cloudy,18,10,2019,ทางตรง,ไม่มีความลาดชัน,3,ACC
1194,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),Fair,18,10,2019,ทางตรง,ไม่มีความลาดชัน,4,ACC
1195,มหาวิทยาลัยเกษตรศาสตร์ - คันนายาว,รถปิคอัพบรรทุก 4 ล้อ,Fair,19,10,2019,ทางตรง,ไม่มีความลาดชัน,1,ACC
1196,ดาวคะนอง -  แสมดำ,รถปิคอัพบรรทุก 4 ล้อ,Fair,19,10,2019,ทางตรง,ไม่มีความลาดชัน,3,ACC
1197,อรุณอมรินทร์ - พุทธมณฑลสาย 4,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,19,10,2019,ทางตรง,ไม่มีความลาดชัน,4,ACC
1198,บางแค - คลองมหาสวัสดิ์,รถปิคอัพบรรทุก 4 ล้อ,Fair,20,10,2019,ทางตรง,ไม่มีความลาดชัน,1,ACC
1199,ดาวคะนอง -  แสมดำ,รถปิคอัพบรรทุก 4 ล้อ,Fair,20,10,2019,ทางตรง,ไม่มีความลาดชัน,2,ACC
1201,บางปะอิน - แขวงรามอินทรา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Partly Cloudy,20,10,2019,ทางตรง,ไม่มีความลาดชัน,3,ACC
1202,อรุณอมรินทร์ - พุทธมณฑลสาย 4,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,21,10,2019,ทางตรง,ไม่มีความลาดชัน,0,ACC
1205,อรุณอมรินทร์ - พุทธมณฑลสาย 4,รถปิคอัพบรรทุก 4 ล้อ,Fair,21,10,2019,อื่นๆ,ไม่มีความลาดชัน,3,ACC
1208,อรุณอมรินทร์ - พุทธมณฑลสาย 4,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,22,10,2019,ทางตรง,ไม่มีความลาดชัน,2,ACC
1209,ถนนศรีนครินทร์ - บางปะกง,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Partly Cloudy,22,10,2019,ทางตรง,ไม่มีความลาดชัน,3,ACC
1212,คลองพระยาสุเรนทร์ - บางพลี,รถปิคอัพบรรทุก 4 ล้อ,Fair,22,10,2019,ทางตรง,ไม่มีความลาดชัน,3,ACC
1213,คลองพระยาสุเรนทร์ - บางพลี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,22,10,2019,ทางตรง,ไม่มีความลาดชัน,4,ACC
1214,คลองพระยาสุเรนทร์ - บางพลี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),Fair,23,10,2019,ทางตรง,ไม่มีความลาดชัน,1,ACC
1215,อรุณอมรินทร์ - พุทธมณฑลสาย 4,รถจักรยานยนต์,Partly Cloudy,23,10,2019,ทางตรง,ไม่มีความลาดชัน,2,ACC
1216,บางแค - คลองมหาสวัสดิ์,รถปิคอัพบรรทุก 4 ล้อ,Fair,23,10,2019,ทางตรง,ไม่มีความลาดชัน,2,ACC
1217,คลองพระยาสุเรนทร์ - บางพลี,รถปิคอัพบรรทุก 4 ล้อ,Fair,23,10,2019,ทางตรง,ไม่มีความลาดชัน,4,ACC
1218,บางแค - คลองมหาสวัสดิ์,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),Fair,24,10,2019,ทางตรง,ไม่มีความลาดชัน,0,ACC
1219,ถนนศรีนครินทร์ - บางปะกง,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,24,10,2019,ทางตรง,ไม่มีความลาดชัน,0,ACC
1220,คลองพระยาสุเรนทร์ - บางพลี,รถบรรทุก 6 ล้อ,Fair,24,10,2019,ทางตรง,ไม่มีความลาดชัน,2,ACC
1222,คลองพระยาสุเรนทร์ - บางพลี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),Fair,24,10,2019,ทางตรง,ไม่มีความลาดชัน,2,ACC
1224,คลองพระยาสุเรนทร์ - บางพลี,รถปิคอัพบรรทุก 4 ล้อ,Fair,24,10,2019,ทางตรง,ไม่มีความลาดชัน,3,ACC
1225,ถนนศรีนครินทร์ - บางปะกง,รถปิคอัพบรรทุก 4 ล้อ,Partly Cloudy,25,10,2019,ทางตรง,ไม่มีความลาดชัน,2,ACC
1226,บางแค - คลองมหาสวัสดิ์,รถปิคอัพบรรทุก 4 ล้อ,Partly Cloudy,25,10,2019,ทางตรง,ไม่มีความลาดชัน,3,ACC
1227,ถนนศรีนครินทร์ - บางปะกง,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Partly Cloudy,25,10,2019,ทางตรง,ไม่มีความลาดชัน,4,ACC
1229,ถนนศรีนครินทร์ - บางปะกง,รถบรรทุก 6 ล้อ,Fair,26,10,2019,ทางตรง,ไม่มีความลาดชัน,1,ACC
1230,คลองพระยาสุเรนทร์ - บางพลี,รถปิคอัพบรรทุก 4 ล้อ,Fair,26,10,2019,ทางตรง,ไม่มีความลาดชัน,1,ACC
1232,บางปะอิน - แขวงรามอินทรา,รถปิคอัพบรรทุก 4 ล้อ,Fair,26,10,2019,ทางตรง,ไม่มีความลาดชัน,2,ACC
1233,แยกเข้ามีนบุรี - คลองหลวงแพ่ง,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,26,10,2019,ทางตรง,ไม่มีความลาดชัน,2,ACC
